iter	RMSE
186	0.1863350479
187	0.1859682065
188	0.1851458199
189	0.1836752125
190	0.1821619521
191	0.1811604451
192	0.1803374022
193	0.1798182322
194	0.1787673632
195	0.1777796036
196	0.1765415805
197	0.174955295
198	0.1735950983
199	0.173113724
200	0.1725946615
201	0.1722715495
202	0.1704498755
203	0.1700894297
204	0.1686507382
205	0.1674986035
206	0.1667789037
207	0.1661049688
208	0.1650528836
209	0.1635298624
210	0.1629116649
211	0.1625846101
212	0.1611101408
213	0.1603669145
214	0.1600800172
215	0.159301032
216	0.1584739853
217	0.1582339514
218	0.1570633103
219	0.1566977225
220	0.1564443402
221	0.1560066864
222	0.1545870027
223	0.1540563986
224	0.1537811652
225	0.1534635881
226	0.1531805618
227	0.1527550771
228	0.1512776404
229	0.1505034447
230	0.1499452904
231	0.1486884975
232	0.147216531
233	0.1457953045
234	0.145134484
235	0.1448750857
236	0.1446171547
237	0.1438650126
238	0.1427037474
239	0.1422492417
240	0.1415619132
241	0.1405820024
242	0.1393700044
243	0.1388835398
244	0.1375013332
245	0.1361183737
246	0.1358770886
247	0.1346092303
248	0.1334683974
249	0.1324907468
250	0.1314193738
251	0.1312010809
252	0.1309727212
253	0.1297365409
254	0.1284614403
255	0.1271721567
256	0.1268388955
257	0.1262799661
258	0.1255769779
259	0.1244805927
260	0.123570492
261	0.1228507996
262	0.1218837914
263	0.1208258141
264	0.1200272062
265	0.1197975747
266	0.1191689967
267	0.1186636799
268	0.1177726048
269	0.1170079378
270	0.1168063061
271	0.1166361901
272	0.1154997193
273	0.1145028383
274	0.113722193
275	0.1126974713
276	0.1117781413
277	0.1109732601
278	0.1107693853
279	0.1099119804
280	0.1090553865
281	0.1088833382
282	0.1085077408
283	0.1074288928
284	0.1066972135
285	0.1061979221
286	0.1052556108
287	0.1050816664
288	0.1042861342
289	0.1038250297
290	0.1036709014
291	0.1028166324
292	0.102384126
293	0.1014808748
294	0.1005412599
295	0.09996932266
296	0.09905875127
297	0.098299377
298	0.09746234294
299	0.09716556571
300	0.09646986882
301	0.09612985415
302	0.09600572956
303	0.09523333089
304	0.09493738019
305	0.09463905094
306	0.09376644901
307	0.09310175563
308	0.09256309739
309	0.09186358598
310	0.09119386935
311	0.09053400513
312	0.09020326089
313	0.08938657653
314	0.08858252239
315	0.08795642142
316	0.08705860451
317	0.0864290126
318	0.08567513943
319	0.08504342028
320	0.08490087403
321	0.08474428138
322	0.08395142346
323	0.08321125414
324	0.08253706701
325	0.08198456228
326	0.08123569468
327	0.08060316999
328	0.0801085429
329	0.07934926922
330	0.07873587217
331	0.07805171846
332	0.07793042409
333	0.0772724979
334	0.07691586986
335	0.0764018197
336	0.0760660249
337	0.07538336329
338	0.07490328444
339	0.07434771476
340	0.07368647899
341	0.07313982111
342	0.07302689157
343	0.0725666113
344	0.07207498434
345	0.07144366145
346	0.07075971754
347	0.0702110709
348	0.06999708827
349	0.06969162229
350	0.06918262253
351	0.06880896879
352	0.06838661207
353	0.06773948204
354	0.06735532954
355	0.06693264371
356	0.06653707503
357	0.06607649706
358	0.06571930494
359	0.06505148895
360	0.06453892583
361	0.06430102521
362	0.06409647273
363	0.06400447149
364	0.06390662255
365	0.06342825655
366	0.06312656792
367	0.06258876854
368	0.06219733937
369	0.06171209641
370	0.06144926188
371	0.06094857037
372	0.06083930626
373	0.06038571552
374	0.06028212263
375	0.05987390936
376	0.05970080376
377	0.05959694596
378	0.05951586106
379	0.05925304254
380	0.05916146455
381	0.05862676028
382	0.05852958208
383	0.05810827314
384	0.05796146496
385	0.05787753633
386	0.05731789518
387	0.05696691234
388	0.05659205596
389	0.0565124763
390	0.05609217423
391	0.05566633673
392	0.05556667451
393	0.05547553404
394	0.05522769206
395	0.0549560723
396	0.05454795072
397	0.05421304989
398	0.05386421209
399	0.053476255
400	0.05315186401
401	0.05275643231
402	0.05226445137
403	0.0520823732
404	0.05170928858
405	0.05158581211
406	0.05148129684
407	0.05116520798
408	0.05077706043
409	0.05035581175
410	0.04989918479
411	0.0494356468
412	0.04905582615
413	0.04892603586
414	0.0486106171
415	0.04820682854
416	0.04796780402
417	0.04763004036
418	0.04727753639
419	0.04712606839
420	0.0470618279
421	0.04681345362
422	0.04639614604
423	0.04606699653
424	0.04572481095
425	0.04550680086
426	0.04543833871
427	0.04527206502
428	0.04489928828
429	0.04453264241
430	0.04424831521
431	0.04418811428
432	0.04406791355
433	0.04400553236
434	0.04393930179
435	0.04376107928
436	0.04366634982
437	0.04349254833
438	0.04305436496
439	0.04296766981
440	0.04280005138
441	0.04255506736
442	0.04219569262
443	0.04208967218
444	0.04172212997
445	0.04163941676
446	0.04150922811
447	0.04144844901
448	0.04108927037
449	0.04097845553
