iter	RMSE
0	0.2174659454
1	0.2135854313
2	0.2093572014
3	0.2056979431
4	0.2015184616
5	0.1987668322
6	0.1952853489
7	0.1918399507
8	0.1886918836
9	0.1851734594
10	0.1823657144
11	0.179485176
12	0.1768384877
13	0.174180213
14	0.17106048
15	0.1684549532
16	0.1658542458
17	0.1629266582
18	0.1599834522
19	0.1576667777
20	0.1548967075
21	0.1525468655
22	0.1500498952
23	0.1476926943
24	0.1452642569
25	0.1425813975
26	0.1405192593
27	0.1380500987
28	0.1360917069
29	0.1340692375
30	0.1322345286
31	0.1301098557
32	0.1281695168
33	0.1263066239
34	0.1245877227
35	0.1229006404
36	0.1211873499
37	0.1197585081
38	0.1184488803
39	0.1170483582
40	0.1156892474
41	0.1143764603
42	0.1125727658
43	0.1110164414
44	0.1097604102
45	0.108465909
46	0.1072024645
47	0.1059327812
48	0.1049656397
49	0.1036663669
50	0.1025645263
51	0.1012925565
52	0.1001145866
53	0.09897889503
54	0.09792131485
55	0.0970237624
56	0.09613405622
57	0.09503910185
58	0.09381157067
59	0.09292050505
60	0.09176335147
61	0.0909204709
62	0.08999475829
63	0.08897296676
64	0.08790896899
65	0.08674207146
66	0.08586949746
67	0.08489368589
68	0.08396975279
69	0.08298861212
70	0.08213471343
71	0.08125345148
72	0.08049023861
73	0.07940941294
74	0.07864175306
75	0.07797231596
76	0.0772055361
77	0.07643214217
78	0.07561078865
79	0.07488929598
80	0.07419907038
81	0.07358755768
82	0.07279186157
83	0.07211605571
84	0.07153572886
85	0.0707535779
86	0.0700594187
87	0.06963499267
88	0.06898579805
89	0.06838600923
90	0.06776130963
91	0.06725683925
92	0.066733888
93	0.06611987723
94	0.06539556399
95	0.0647000021
96	0.06415935361
97	0.06364319856
98	0.0631253981
99	0.06250918797
100	0.06203545964
101	0.06151002443
102	0.06093298757
103	0.06054540394
104	0.06014515019
105	0.05951795198
106	0.05893199783
107	0.05846495574
108	0.05800508806
109	0.05758632709
110	0.05724752635
111	0.05681046382
112	0.05636973514
113	0.0560215583
114	0.055767921
115	0.05539168143
116	0.05500630765
117	0.05472087581
118	0.05443404553
119	0.05396274608
120	0.0535304348
121	0.05309974775
122	0.05270778907
123	0.05248032479
124	0.05203704987
125	0.05170627573
126	0.05131289129
127	0.05101714472
128	0.0507220079
129	0.05047729711
130	0.05023418295
131	0.04996421198
132	0.04983291372
133	0.04951555805
134	0.04925012289
135	0.04894778199
136	0.04859440521
137	0.04823413942
138	0.04801527183
139	0.04762961486
140	0.04749120848
141	0.04722945839
142	0.04685105104
143	0.04655129208
144	0.04630941738
145	0.04601993163
146	0.04573241238
147	0.04554049788
148	0.04531190589
149	0.04503298945
150	0.04479833028
151	0.0444579152
152	0.04422009028
153	0.04386578773
154	0.04362380394
155	0.04327909816
156	0.04301295571
157	0.04275687588
158	0.04248626322
159	0.04226112179
160	0.04206077437
161	0.04190180006
162	0.04161707003
163	0.04152947629
164	0.04135934461
165	0.04103844224
166	0.04080808071
167	0.04040080564
168	0.04023950351
169	0.04015617379
170	0.04000172072
171	0.03992070993
172	0.0397728172
173	0.03952716539
174	0.03921337557
175	0.03908872103
176	0.03884418868
177	0.03853777182
178	0.03844699788
179	0.0381520962
180	0.03793342408
181	0.03768301882
182	0.03751925374
183	0.0372673836
184	0.03705725156
185	0.03686817005
186	0.0365501795
187	0.03633461578
188	0.03606227587
189	0.03588561698
190	0.03567764861
191	0.03538778617
192	0.03513303795
193	0.03504475854
194	0.03492221214
195	0.03479134512
196	0.03441700364
197	0.03416990689
198	0.03400700368
199	0.03373784602
200	0.0335845687
201	0.03340471392
202	0.03317343242
203	0.03306278777
204	0.03283133552
205	0.03257908057
206	0.03237440963
207	0.03226609709
208	0.03208858393
209	0.03190910666
210	0.03173086088
211	0.03159963755
212	0.03134289123
213	0.0311442366
214	0.03102143908
215	0.03070120155
216	0.03054718369
217	0.0304395987
218	0.03019061643
219	0.03008809181
220	0.02984036853
221	0.02952294015
222	0.02941465896
223	0.02926145301
224	0.02898593086
225	0.02885034763
226	0.02867640927
227	0.02850335437
228	0.02837069775
229	0.02824834056
230	0.02802880403
231	0.02793955294
232	0.02782150173
233	0.02763655133
234	0.02742828889
235	0.02719044767
236	0.02706995249
237	0.02690973241
238	0.02677411521
239	0.02663073198
240	0.02648710604
241	0.02631092579
242	0.02613483496
243	0.02595869435
244	0.02580800685
245	0.02559821149
246	0.02554561414
247	0.02548274774
248	0.02534984477
249	0.02529935262
250	0.02517345681
251	0.02512911955
252	0.0250700048
253	0.02481331237
254	0.02467321786
255	0.02455706319
256	0.02440404949
257	0.02429518477
258	0.02415599891
259	0.02407748227
260	0.02403342898
261	0.02390463589
262	0.02378614752
263	0.0237424112
264	0.0236235314
265	0.0234281839
266	0.02327014407
267	0.02307478083
268	0.02300172236
269	0.02287213373
270	0.02272623416
271	0.02258437664
272	0.02254686967
273	0.02251628779
274	0.02231881661
275	0.02215200364
276	0.02198106285
277	0.0217858543
278	0.02164599539
279	0.0214994839
280	0.02136649192
281	0.02129975046
282	0.0211506927
283	0.02103479307
284	0.02087791258
285	0.02071438245
286	0.02061250616
287	0.02042684413
288	0.02021341995
289	0.02004579564
290	0.02001727616
291	0.01995684458
292	0.01986386613
293	0.01974027639
294	0.01961567414
295	0.01945238707
296	0.01929488441
297	0.01914377128
298	0.01897736759
299	0.01881034217
300	0.01868089011
301	0.0185695957
302	0.01847008466
303	0.0183354307
304	0.01825154844
305	0.01809038669
306	0.01797547053
307	0.01794474609
308	0.01785170447
309	0.01769401266
310	0.01756772353
311	0.01745140058
312	0.01732514137
313	0.01720625599
314	0.01711019582
315	0.01708230313
316	0.01705975062
317	0.01703242514
318	0.0169210187
319	0.01685633922
320	0.01671432355
321	0.01657604775
322	0.01644382438
323	0.01640661743
324	0.0163194322
325	0.01621815726
326	0.01618408504
327	0.01612123261
328	0.01597827469
329	0.01586619196
330	0.01575768622
331	0.01567153545
332	0.01556260574
333	0.01549252117
334	0.0153764522
335	0.01529935566
336	0.01520028704
337	0.01516767292
338	0.01507357428
339	0.01496193442
340	0.01486385527
341	0.01473380448
342	0.01467631746
343	0.01456637269
344	0.01449745513
345	0.01437806435
346	0.01428159333
347	0.01418262631
348	0.01409740288
349	0.01401684602
350	0.01394030996
351	0.01385666021
352	0.01383715799
353	0.01371710575
354	0.01360207789
355	0.01358218184
356	0.01355733795
357	0.01349032183
358	0.01338481808
359	0.01329736058
360	0.01318498977
361	0.01310759262
362	0.01308411957
363	0.01297545322
364	0.0128854585
365	0.01286397697
366	0.01278596033
367	0.01276464434
368	0.01265812819
369	0.01263907022
370	0.01259845279
371	0.01251473487
372	0.01249270608
373	0.01241714809
374	0.01232385441
375	0.01225983569
376	0.01218947328
377	0.01213445424
378	0.01206149303
379	0.01200833312
380	0.01198346574
381	0.01196988818
382	0.01188575108
383	0.01181396503
384	0.01174138501
385	0.01172523948
386	0.01167915634
387	0.0116593228
388	0.01159126543
389	0.01149681156
390	0.01144357198
391	0.01136326865
392	0.01127742003
393	0.0112326949
394	0.01118391821
395	0.01111852263
396	0.01100743878
397	0.01094111347
398	0.01086373733
399	0.01077371806
400	0.01075988131
401	0.010722057
