iter	RMSE
0	0.2181417866
1	0.2153312068
2	0.2122104809
3	0.2088266433
4	0.2053336864
5	0.2025894615
6	0.2001130458
7	0.1975498545
8	0.1938121693
9	0.1908379311
10	0.1880387174
11	0.1854192187
12	0.1828449909
13	0.1803457657
14	0.1777517789
15	0.1752758975
16	0.173286336
17	0.1710037314
18	0.1686049653
19	0.1668795521
20	0.1647194189
21	0.162537266
22	0.1602290166
23	0.1577429908
24	0.1558230454
25	0.1538061096
26	0.1519461299
27	0.1500699944
28	0.1484352787
29	0.1462558951
30	0.1445960523
31	0.1427117803
32	0.1412376163
33	0.1397956708
34	0.1380606883
35	0.1367895512
36	0.1353579524
37	0.1337578995
38	0.1321487246
39	0.1309475876
40	0.1296059845
41	0.1279603957
42	0.1266082581
43	0.1249561065
44	0.123592967
45	0.1220895594
46	0.1206635136
47	0.1193408065
48	0.1179758322
49	0.1166077966
50	0.1152410208
51	0.1140384294
52	0.1128214797
53	0.1114796987
54	0.1105328253
55	0.1092162043
56	0.1083275749
57	0.1072672759
58	0.1063719557
59	0.1051570373
60	0.1041035905
61	0.1029870796
62	0.1019222725
63	0.1010812772
64	0.10020864
65	0.09928533397
66	0.09844893068
67	0.09731248139
68	0.09659530092
69	0.09564231043
70	0.09488486849
71	0.09397816083
72	0.09300264015
73	0.09229894925
74	0.09155702543
75	0.09076963157
76	0.09019030208
77	0.08955576526
78	0.08890450312
79	0.08827677551
80	0.08729838993
81	0.0863831556
82	0.08587263837
83	0.08521957158
84	0.08459073409
85	0.0837811464
86	0.08310944295
87	0.08267262065
88	0.08189795892
89	0.08112363772
90	0.08030695104
91	0.07960525846
92	0.07907683162
93	0.07837359619
94	0.07787219761
95	0.07724464443
96	0.07645874318
97	0.07594304029
98	0.07545093778
99	0.0747877803
100	0.0742567673
101	0.07380503254
102	0.07328615509
103	0.07271172309
104	0.07235197343
105	0.07185787454
106	0.07156039158
107	0.07110208567
108	0.07065492756
109	0.0699366851
110	0.0693601898
111	0.06905151107
112	0.06841705353
113	0.06790582004
114	0.06710852456
115	0.06654546864
116	0.06616224969
117	0.06553484272
118	0.06517159285
119	0.06460128963
120	0.06418654196
121	0.0640378508
122	0.0635901437
123	0.06301918271
124	0.0627238902
125	0.0622389281
126	0.06186473462
127	0.06141651188
128	0.0611972911
129	0.06078057377
130	0.06038612785
131	0.06017008704
132	0.05994527737
133	0.05975587266
134	0.05928589368
135	0.05873933807
136	0.05817857898
137	0.05785132826
138	0.05742218146
139	0.05694605184
140	0.05645879607
141	0.05597319817
142	0.05576565483
143	0.05559362829
144	0.05525505858
145	0.05506054678
146	0.05473258904
147	0.05433859566
148	0.05404604822
149	0.05394196153
150	0.05348300566
151	0.05294574354
152	0.0526240217
153	0.0525258266
154	0.05214321833
155	0.05168514367
156	0.05153058919
157	0.0513979896
158	0.05127737909
159	0.05112119848
160	0.05080614326
161	0.05026027227
162	0.05015492641
163	0.04971728662
164	0.04959141158
165	0.04907373963
166	0.04893967073
167	0.04878604368
168	0.04838469118
169	0.04829116465
170	0.04780831329
171	0.04754246293
172	0.04744223909
173	0.04698682936
174	0.04683280638
175	0.04640766047
176	0.04618708379
177	0.04607928477
178	0.04566390796
179	0.04523883924
180	0.04513786312
181	0.04482214215
182	0.0445418219
183	0.04407454331
184	0.04385533541
185	0.04341342773
186	0.04329077755
187	0.04289163407
188	0.04236714823
189	0.04196835182
190	0.04163126567
191	0.04116708846
192	0.04085160466
193	0.04077437691
194	0.04037141162
195	0.04006300107
196	0.03998890816
197	0.03990176469
198	0.0396427734
199	0.03930089096
200	0.03898369252
201	0.03849278491
202	0.03836514765
203	0.03803625883
204	0.03773339019
205	0.03741031243
206	0.03703101513
207	0.03694886159
208	0.03688354803
209	0.03648990243
210	0.03613791481
211	0.0358526466
212	0.03560425292
213	0.03519615021
214	0.03508819278
215	0.03501225019
216	0.03462496512
217	0.03439379074
218	0.03413130789
219	0.0337444776
220	0.03343373016
221	0.03307931203
222	0.0329843452
223	0.03277058466
224	0.03248369821
225	0.03217558393
226	0.03182296043
227	0.03152619297
228	0.03114897858
229	0.03080894448
230	0.03064883996
231	0.03036857242
232	0.03002096602
233	0.02977767463
234	0.02953732768
235	0.02923923439
236	0.02896499871
237	0.0288344176
238	0.02874841425
239	0.028497948
240	0.02830511235
241	0.02797265264
242	0.02774743228
243	0.02754145855
244	0.02725190289
245	0.02704406445
246	0.02680768402
247	0.02674818382
248	0.02656390855
249	0.0262815719
250	0.0261048908
251	0.02603033749
252	0.02596289363
253	0.02563175962
254	0.02545498415
255	0.0253167631
256	0.02516922359
257	0.02487461263
258	0.02461750449
259	0.02441588633
260	0.0242771886
261	0.02402144642
262	0.02388645963
263	0.0237228375
264	0.02351234663
265	0.02346475445
266	0.02331472444
267	0.02315020386
268	0.02310428532
269	0.02290226515
270	0.02266064656
271	0.02250336579
272	0.02226689492
273	0.02209105796
274	0.02186925708
275	0.02172674071
276	0.02163272241
277	0.02151083298
278	0.02137697962
279	0.02122333307
280	0.02102411409
281	0.02096995731
282	0.02092572321
283	0.02081165966
284	0.02065516565
285	0.02049714729
286	0.02039065292
287	0.02022376808
288	0.02009700087
289	0.01999740485
290	0.0198531879
291	0.01968616875
292	0.01954550865
293	0.01938428316
294	0.01933145807
295	0.01926994636
296	0.01908798401
297	0.01894750604
298	0.01887653621
299	0.01873429908
300	0.01861831214
301	0.01847078628
302	0.0183103779
303	0.01815649505
304	0.01798888442
305	0.01781957553
306	0.01768093908
307	0.01764976042
308	0.01753479241
309	0.01750800252
310	0.01736481677
311	0.01725523526
312	0.01713319953
313	0.01697200515
314	0.016836782
315	0.01670424768
316	0.01659213079
317	0.01655505635
318	0.01652076882
319	0.01648518483
320	0.01636502718
321	0.01625840308
322	0.01611068257
323	0.01599320138
324	0.01590652475
325	0.01581500526
326	0.01571143022
327	0.01562413775
328	0.01553589607
329	0.01542256344
330	0.01532970122
331	0.01530544784
332	0.01528332658
333	0.01517430533
334	0.01506554597
335	0.01497172229
336	0.01495356587
337	0.01484510522
338	0.01482499101
339	0.01473023545
340	0.0146540348
341	0.01455474467
342	0.01440373316
343	0.01428653724
344	0.01418773912
345	0.01406544772
346	0.01392655247
347	0.01386073793
348	0.01378043401
349	0.01367998647
350	0.0135636654
351	0.01345890686
352	0.01335387396
353	0.01331346566
354	0.0132828094
355	0.01318566461
356	0.01309885394
357	0.01303999692
358	0.0129746731
359	0.01295235521
360	0.01288224868
361	0.01282721035
362	0.01270088001
363	0.01262666061
364	0.01253496982
365	0.01243026634
366	0.01240068218
367	0.01230622542
368	0.01222046553
369	0.0121232189
370	0.01201905568
371	0.01193974042
372	0.01183733439
373	0.01177643634
374	0.01172254432
375	0.01162581043
376	0.01153178261
377	0.01150636926
378	0.0114204376
379	0.01130678916
380	0.01120225935
381	0.01111478853
382	0.01102474789
383	0.0109466179
384	0.01092677253
385	0.01086749336
386	0.01079268682
387	0.01077667767
388	0.01070448589
389	0.01067689466
390	0.01058007669
391	0.01050542197
392	0.01044172572
393	0.01036111243
394	0.01029406076
395	0.01021036568
396	0.01016738167
397	0.01015012948
398	0.01008301384
399	0.01001735528
