iter	RMSE
0	0.2179931233
1	0.2137878817
2	0.2103304586
3	0.2068276213
4	0.2033066386
5	0.1996712106
6	0.1962093821
7	0.1926252105
8	0.1890922001
9	0.1854971243
10	0.1826260472
11	0.1790291793
12	0.1764875543
13	0.1739216512
14	0.1713912085
15	0.1683999017
16	0.1658973595
17	0.1632776923
18	0.1605282849
19	0.157935207
20	0.1548328598
21	0.1527275391
22	0.1507123196
23	0.1479731582
24	0.1454145854
25	0.1432727443
26	0.1412841915
27	0.1394732012
28	0.1371448885
29	0.1350421693
30	0.1330776647
31	0.1311198929
32	0.1293532738
33	0.1278527422
34	0.1264561823
35	0.1245600846
36	0.1228572045
37	0.1212185562
38	0.1196668677
39	0.1182158652
40	0.1168358519
41	0.1152623159
42	0.1135507879
43	0.1117409661
44	0.110126167
45	0.1085503542
46	0.1070974191
47	0.1055741695
48	0.1044783849
49	0.1030759627
50	0.1019159628
51	0.100493
52	0.09925881329
53	0.09786569437
54	0.09645530421
55	0.09531630245
56	0.09401403589
57	0.09311322231
58	0.09193310682
59	0.09098264088
60	0.090078226
61	0.08900520728
62	0.08850321669
63	0.08742898337
64	0.08643901434
65	0.08539593214
66	0.08463590278
67	0.08374324
68	0.08267568144
69	0.08166049297
70	0.08090671807
71	0.08011585441
72	0.07923385824
73	0.07835856404
74	0.07752832134
75	0.07657852453
76	0.07581695714
77	0.07503710689
78	0.07429807909
79	0.07358863958
80	0.07287163231
81	0.07224927976
82	0.07160023991
83	0.07096747398
84	0.07032656607
85	0.06965956187
86	0.06907242282
87	0.06847363835
88	0.06795036147
89	0.06737683051
90	0.0667707016
91	0.06627883313
92	0.065743951
93	0.06530679756
94	0.06474531509
95	0.06404273969
96	0.06342536028
97	0.06288287439
98	0.0624156582
99	0.06200614083
100	0.06144188501
101	0.06095042068
102	0.06046217758
103	0.05997742869
104	0.05954227026
105	0.05897474209
106	0.05845387827
107	0.05805334305
108	0.05762949932
109	0.05721583896
110	0.05682180636
111	0.05659050148
112	0.05622713642
113	0.05592595894
114	0.05550799715
115	0.05509429249
116	0.05472029657
117	0.05428593802
118	0.05394991272
119	0.05365725301
120	0.05333759373
121	0.05284681254
122	0.05246322764
123	0.05202531557
124	0.05172347938
125	0.05142402469
126	0.050956552
127	0.05057367142
128	0.05033558101
129	0.05002711795
130	0.04973372083
131	0.04942678629
132	0.04908619121
133	0.04874342699
134	0.04835474181
135	0.04797394509
136	0.0477430389
137	0.04741281002
138	0.04709767298
139	0.04669218475
140	0.04643681444
141	0.04606827341
142	0.04571118608
143	0.04534773924
144	0.04509456321
145	0.04474556549
146	0.04460310157
147	0.04448764437
148	0.04416217377
149	0.04373270435
150	0.04343808455
151	0.04319322859
152	0.04294757034
153	0.04277072718
154	0.04242999354
155	0.04226839272
156	0.0419583956
157	0.04167822135
158	0.04130392945
159	0.04100246658
160	0.04075355349
161	0.04047869726
162	0.04024465756
163	0.03996366265
164	0.0397105429
165	0.03947505123
166	0.03924823001
167	0.03900142937
168	0.03874719614
169	0.0385561979
170	0.03831663097
171	0.03797162195
172	0.03779478678
173	0.03753618489
174	0.03738336576
175	0.03710841727
176	0.03693009268
177	0.03664163619
178	0.03649637835
179	0.03620728828
180	0.03590690839
181	0.03561860168
182	0.03547822655
183	0.03522806832
184	0.03490217007
185	0.03472125388
186	0.03448586358
187	0.03423708725
188	0.03395492246
189	0.03369219579
190	0.03348993052
191	0.03329239325
192	0.03316904432
193	0.03298169154
194	0.03282402642
195	0.03261313719
196	0.03236214288
197	0.03221778193
198	0.03208865725
199	0.03186730838
200	0.03167632441
201	0.03157316595
202	0.03136615365
203	0.03119319036
204	0.03090634706
205	0.03080281498
206	0.03058145781
207	0.0304281295
208	0.03018102528
209	0.02994732859
210	0.02976434158
211	0.02961902429
212	0.02939806632
213	0.02919995986
214	0.02897117608
215	0.02883789383
216	0.02861901515
217	0.02847818161
218	0.02833221549
219	0.02821695232
220	0.02796167592
221	0.02782873931
222	0.02768636204
223	0.02743782691
224	0.02730129504
225	0.02707013411
226	0.02689146794
227	0.02674010205
228	0.02651055673
229	0.02629365105
230	0.02608564254
231	0.02589328948
232	0.0256546822
233	0.02543132164
234	0.0251892306
235	0.02511666397
236	0.02489223452
237	0.02467878773
238	0.02444803623
239	0.02424841167
240	0.02415058758
241	0.02405615234
242	0.02396005607
243	0.02388746269
244	0.02372974571
245	0.02355955245
246	0.02337421269
247	0.02330303212
248	0.02315677105
249	0.02295333131
250	0.02286165621
251	0.02271710768
252	0.02262768713
253	0.02243634914
254	0.02231913382
255	0.02214001529
256	0.02206467687
257	0.02185347138
258	0.02164993926
259	0.02158995828
260	0.02142105094
261	0.02134390659
262	0.02119172564
263	0.02105709816
264	0.02096408233
265	0.02090867
266	0.02071887829
267	0.02061860116
268	0.02047170759
269	0.02032046634
270	0.02016089417
271	0.02000291242
272	0.01983609316
273	0.01973426223
274	0.01966069183
275	0.01950934094
276	0.01935212797
277	0.01920987669
278	0.01909068477
279	0.01897271665
280	0.01888458041
281	0.01883470957
282	0.0187667185
283	0.0186809725
284	0.01859191569
285	0.01854435756
286	0.01835434902
287	0.01824322892
288	0.01809795649
289	0.01800043998
290	0.01788161394
291	0.01782028617
292	0.01765962344
293	0.01749060786
294	0.01738165702
295	0.01724484806
296	0.01713443512
297	0.01700607378
298	0.0168787735
299	0.01671233459
300	0.01665367847
301	0.01660205177
302	0.01649733185
303	0.01645164722
304	0.01629997667
305	0.01626357806
306	0.01619728374
307	0.01607575381
308	0.01596764535
309	0.01586265172
310	0.01574838493
311	0.01567138175
312	0.01562607062
313	0.0155918448
314	0.01555645562
315	0.01546694424
316	0.01532699788
317	0.01528076301
318	0.01521267391
319	0.01511387432
320	0.01500755014
321	0.01490991706
322	0.01487430334
323	0.01478053434
324	0.01464993017
325	0.01461719922
326	0.01448382238
327	0.01437145389
328	0.01424292782
329	0.01420876278
330	0.01413207051
331	0.01399481167
332	0.01387634333
333	0.01382318036
334	0.01370170377
335	0.01360084218
336	0.01349776956
337	0.01337525989
338	0.01333049736
339	0.01324370026
340	0.01313134017
341	0.01308376948
342	0.01301964472
343	0.01291509332
344	0.01287380973
345	0.01281836342
346	0.01272207521
347	0.01264805044
348	0.01261906203
349	0.01253547613
350	0.01242344814
351	0.01232580236
352	0.01223803752
353	0.01214319196
354	0.01209438436
355	0.01200787422
356	0.01193390384
357	0.01190356331
358	0.01180109642
359	0.01175089179
360	0.01166502759
361	0.01155713762
362	0.01147728541
363	0.01136421774
364	0.01130730724
365	0.01121441374
366	0.01117723745
367	0.01109745314
368	0.01106917051
369	0.01099685498
370	0.01094630909
371	0.01089280769
372	0.01086932946
373	0.01077373632
374	0.01074899852
375	0.01070958923
376	0.01061062106
377	0.01050458156
378	0.01046223873
379	0.01036078305
380	0.01028994694
381	0.01022801805
382	0.01018359909
383	0.01007394367
384	0.01004504398
385	0.01000145388
386	0.009942262394
387	0.009856406253
388	0.009802091195
389	0.009715080907
390	0.009621910078
391	0.009525079708
392	0.009502725127
393	0.009428298734
394	0.009415791888
395	0.009327348317
396	0.00924838168
397	0.00916113102
398	0.009072628396
399	0.009051533733
400	0.008956745735
401	0.008895808481
402	0.008868728797
403	0.008815447607
404	0.00875809749
405	0.008726421368
406	0.008658790423
407	0.008643487904
408	0.008586840889
409	0.008536152316
410	0.008505477748
411	0.008422032854
412	0.0083543249
413	0.008338351904
414	0.008284996749
415	0.008223924764
416	0.008153686335
417	0.00810338492
418	0.008047066132
419	0.008036643508
420	0.00800112979
421	0.007933761891
422	0.007883018942
423	0.007850037665
424	0.00778946606
425	0.007747830163
426	0.007681260933
427	0.00764667497
428	0.007606919537
429	0.007570978824
430	0.007501007131
431	0.007487736563
432	0.007434346029
433	0.007418598583
434	0.007352399328
435	0.007300212014
436	0.007251450691
437	0.007237494437
438	0.007219887052
439	0.007168355698
440	0.007121358401
441	0.007085519346
442	0.007027446945
443	0.006973218319
444	0.006922250879
445	0.006912831015
446	0.006878937377
447	0.006832766173
448	0.006797534315
449	0.006766243384
