iter	RMSE
0	0.2175983027
1	0.2139415929
2	0.2098136248
3	0.206267236
4	0.2029187488
5	0.1989963059
6	0.1957532974
7	0.1922500292
8	0.1894520673
9	0.1859311615
10	0.1829416166
11	0.1796351218
12	0.1764941083
13	0.1735466617
14	0.1707880318
15	0.168058985
16	0.1657066931
17	0.1632652934
18	0.1609370043
19	0.1581481365
20	0.1554245175
21	0.1530068495
22	0.1504086277
23	0.1483408295
24	0.1456235975
25	0.1437593315
26	0.1419255883
27	0.139742399
28	0.1373129948
29	0.1350293124
30	0.1333514958
31	0.1312919294
32	0.1296033965
33	0.1276134195
34	0.1259234509
35	0.1246540542
36	0.1226482544
37	0.1205700089
38	0.119082423
39	0.1175806803
40	0.1162679281
41	0.1148327005
42	0.1131754722
43	0.1116988895
44	0.1105245225
45	0.1091672565
46	0.1075477724
47	0.1065729931
48	0.1052660517
49	0.1039761149
50	0.1029220336
51	0.1016513396
52	0.1005037149
53	0.09922587081
54	0.09816780981
55	0.09680320805
56	0.09573960384
57	0.09466001026
58	0.09370733704
59	0.09272517984
60	0.09188274227
61	0.09080305863
62	0.09006076398
63	0.08905154176
64	0.08822595977
65	0.08715874362
66	0.08600702926
67	0.08524101467
68	0.08437478933
69	0.08333971185
70	0.08240763445
71	0.08157932383
72	0.08075571337
73	0.08017557288
74	0.07944641512
75	0.07875064303
76	0.07807778664
77	0.07733899562
78	0.07686906443
79	0.07620096062
80	0.07539151742
81	0.0746440141
82	0.07383511576
83	0.07313943791
84	0.07272742561
85	0.0721535643
86	0.07178936655
87	0.071102401
88	0.07044924805
89	0.06981403463
90	0.06928372006
91	0.06866555758
92	0.06823770715
93	0.06775591259
94	0.06714215169
95	0.06671253827
96	0.06625874225
97	0.06570180257
98	0.06516103841
99	0.0647975142
100	0.06424571433
101	0.06373853341
102	0.06330008627
103	0.06272874359
104	0.06235604292
105	0.06194488615
106	0.0615471093
107	0.06105437612
108	0.06067363782
109	0.06027061984
110	0.0597826009
111	0.05952526571
112	0.05914674348
113	0.05871852063
114	0.05831514313
115	0.05794000106
116	0.05747673654
117	0.05725783124
118	0.05688756001
119	0.05645413891
120	0.05600936417
121	0.05574742373
122	0.05530543591
123	0.05482254375
124	0.05451123438
125	0.05419695573
126	0.05384786385
127	0.05344732121
128	0.05304277614
129	0.05265622468
130	0.05225989224
131	0.05191335717
132	0.05169178747
133	0.05131387745
134	0.05083041416
135	0.05036802096
136	0.05016167463
137	0.04979387407
138	0.04966509547
139	0.04927797136
140	0.04886539349
141	0.04866090141
142	0.04839862444
143	0.04813929076
144	0.04782128821
145	0.04773188436
146	0.04729062488
147	0.04706070573
148	0.04691212917
149	0.04650094617
150	0.04612895001
151	0.04585641271
152	0.0457029294
153	0.04551000077
154	0.04518536293
155	0.04497125779
156	0.04463998489
157	0.04436113609
158	0.04400529433
159	0.04375931401
160	0.04349694366
161	0.04328542095
162	0.04306497291
163	0.04274958553
164	0.04250829052
165	0.04223355675
166	0.0419874402
167	0.04181467696
168	0.04151666317
169	0.04134871921
170	0.04102027228
171	0.04074440731
172	0.04057861518
173	0.0403084452
174	0.04007026931
175	0.03977281829
176	0.03941489712
177	0.0391006491
178	0.03879315636
179	0.03859213422
180	0.03836699182
181	0.03807938175
182	0.03793048365
183	0.03772550283
184	0.03746600302
185	0.03737306084
186	0.03727190699
187	0.03717720708
188	0.03708595674
189	0.03701205867
190	0.0368082421
191	0.0364821364
192	0.03632897226
193	0.03607366878
194	0.03593549185
195	0.03569725003
196	0.03551919464
197	0.0353984296
198	0.03528092635
199	0.03508682039
200	0.03484680034
201	0.03460319398
202	0.03444023779
203	0.03421912177
204	0.03400594817
205	0.0338869499
206	0.03366836627
207	0.03359315646
208	0.03345499445
209	0.03320908433
210	0.03291007977
211	0.03281608124
212	0.03270135856
213	0.03249904852
214	0.03234578228
215	0.03220488597
216	0.03212480294
217	0.03192802146
218	0.03169893673
219	0.03160518474
220	0.03153908459
221	0.0312778002
222	0.03112679572
223	0.03104806378
224	0.03097389621
225	0.03067150629
226	0.03057402204
227	0.03052868353
228	0.03047195627
229	0.03020224432
230	0.03002568454
231	0.02983392818
232	0.02959547185
233	0.02954655441
234	0.02931142129
235	0.02907682604
236	0.02899226092
237	0.02883838902
238	0.02855203729
239	0.02839069213
240	0.02816747388
241	0.0279197674
242	0.02774125674
243	0.02761600208
244	0.02734603076
245	0.02715756172
246	0.0270270832
247	0.02681734895
248	0.02663201436
249	0.02641859307
250	0.02619631515
251	0.02603217368
252	0.02597466857
253	0.02574678187
254	0.02557976387
255	0.02541008756
256	0.02520529787
257	0.0251332296
258	0.02494575041
259	0.02479633013
260	0.02457033323
261	0.02442179372
262	0.0242559921
263	0.02412272029
264	0.02396250885
265	0.02377419873
266	0.02374270719
267	0.02358542634
268	0.02347282643
269	0.02326018366
270	0.02304499804
271	0.02289566524
272	0.02286127546
273	0.02268162405
274	0.02250750514
275	0.022306974
276	0.022141835
277	0.02198888418
278	0.02186087956
279	0.02170378327
280	0.02167739365
281	0.02150284714
282	0.02139986488
283	0.02121947966
284	0.0210674566
285	0.0209242911
286	0.02074663639
287	0.02065133541
288	0.02058093513
289	0.02040315844
290	0.02028897705
291	0.02020298472
292	0.0200445795
293	0.01994404472
294	0.01981347199
295	0.01974405947
296	0.01961988546
297	0.01947085312
298	0.01937619722
299	0.01926824777
300	0.01911781495
301	0.0189784344
302	0.01880333442
303	0.01868606895
304	0.01858387166
305	0.01845061118
306	0.01831939291
307	0.01820265545
308	0.01806712431
309	0.01791778749
310	0.01784502664
311	0.01770889523
312	0.01756486099
313	0.01746998736
314	0.0173549944
315	0.01732771073
316	0.01719290143
317	0.01709948227
318	0.01698320812
319	0.01692103304
320	0.01686174126
321	0.01673730208
322	0.0166569461
323	0.01657934522
324	0.01648275565
325	0.01637337647
326	0.01635148045
327	0.01623813282
328	0.01611639505
329	0.01601211186
330	0.01592175577
331	0.01583176047
332	0.0157471221
333	0.01566190939
334	0.01555948872
335	0.015491845
336	0.01540926154
337	0.015284299
338	0.0152281042
339	0.01520440166
340	0.01508349861
341	0.01504542162
342	0.01498062182
343	0.01486894466
344	0.01477408276
345	0.01472300732
346	0.01462828073
347	0.01455974286
348	0.01450510556
349	0.01448618243
350	0.0143814705
351	0.01426509057
352	0.01419517202
353	0.01409584217
354	0.01406746252
355	0.01397324636
356	0.01391941367
357	0.01379867284
358	0.01374941985
359	0.01370296554
360	0.01361319499
361	0.01354334564
362	0.01344649082
363	0.01335084077
